X,Y,Z,Roll,Pitch,Yaw,theta1,theta2,theta3,theta4,theta5,theta6
-0.4786777569049856,0.36860223146965826,0.10000000000000002,90.00000000000001,0.0,166.84615384615384,2.9120147289043845,0.0,0.0,0.0,0.0,0.0
-0.4917218900382503,0.3510122260793931,0.10000000000000002,90.00000000000001,0.0,168.92307692307693,2.948263874907344,0.0,0.0,0.0,0.0,0.0
-0.5000600841756482,0.3390278929737842,0.10000000000000002,90.0,0.0,170.3076923076923,2.97242997224265,0.0,0.0,0.0,0.0,0.0
-0.49592718936745234,0.34504524753443444,0.10000000000000002,89.99999999999999,0.0,169.61538461538456,2.960346923574997,0.0,0.0,0.0,0.0,0.0
-0.4830965441641479,0.36279157792961175,0.10000000000000002,90.0,0.0,167.5384615384615,2.9240977775720376,0.0,0.0,0.0,0.0,0.0
-0.4603103503615674,0.39129832781397245,0.10000000000000002,90.0,0.0,164.076923076923,2.863682534233772,0.0,0.0,0.0,0.0,0.0
-0.45554878641036894,0.39683158039657085,0.10000000000000002,90.00000000000003,0.0,163.38461538461536,2.8515994855661195,0.0,0.0,0.0,0.0,0.0
-0.40978836821895726,0.4439296039604076,0.10000000000000002,90.0,0.0,157.1538461538461,2.742852047557242,0.0,0.0,0.0,0.0,0.0
-0.3591865646339333,0.4857828854400629,0.10000000000000002,90.00000000000001,0.0,150.92307692307693,2.634104609548365,0.0,0.0,0.0,0.0,0.0
-0.2916413549298728,0.5290985920361799,0.10000000000000002,90.00000000000001,0.0,143.3076923076923,2.5011910742041805,0.0,0.0,0.0,0.0,0.0
-0.184554137630619,0.575273648173996,0.10000000000000002,90.0,0.0,132.23076923076923,2.3078622955217325,0.0,0.0,0.0,0.0,0.0
-0.0342337382107702,0.6031816071202075,0.10000000000000002,89.99999999999999,0.0,117.6923076923077,2.0541182735010186,0.0,0.0,0.0,0.0,0.0
0.24333623515705327,0.5529805391327901,0.10000000000000002,89.99999999999999,0.0,90.69230769230768,1.5828793754625494,0.0,0.0,0.0,0.0,0.0
0.4439296039604077,0.4097883682189572,0.10000000000000002,90.0,-1.2722218725854067e-14,67.15384615384615,1.1720557207623454,0.0,0.0,0.0,0.0,0.0
0.545742147141356,0.2591630931161736,0.10000000000000002,90.00000000000001,0.0,49.84615384615382,0.8699795040710191,0.0,0.0,0.0,0.0,0.0
0.5991174253433698,0.07783515047799235,0.10000000000000002,90.0,0.0,31.846153846153804,0.5558202387120397,0.0,0.0,0.0,0.0,0.0
0.5909886425480511,-0.12542896148502472,0.10000000000000002,90.0,0.0,12.461538461538453,0.21749487601775477,0.0,0.0,0.0,0.0,0.0
0.5437984714350731,-0.26321706339992074,0.10000000000000002,90.0,0.0,-1.3846153846153504,-0.024166097335305642,0.0,0.0,0.0,0.0,0.0
0.45072071311589923,-0.4023068962474982,0.10000000000000002,90.0,0.0,-17.307692307692317,-0.3020762166913265,0.0,0.0,0.0,0.0,0.0
0.35329074890467205,-0.49008738683869024,0.10000000000000002,90.0,0.0,-29.769230769230795,-0.5195710927090813,0.0,0.0,0.0,0.0,0.0
0.225739173281059,-0.5603943483355128,0.10000000000000002,90.0,0.0,-43.615384615384606,-0.7612320660621421,0.0,0.0,0.0,0.0,0.0
0.11386695438816716,-0.5933247986544663,0.10000000000000002,90.0,1.2722218725854067e-14,-54.69230769230767,-0.9545608447445908,0.0,0.0,0.0,0.0,0.0
0.04879886912680402,-0.6021782712552364,0.10000000000000002,90.0,0.0,-60.92307692307692,-1.0633082827534681,0.0,0.0,0.0,0.0,0.0
0.019648615755656892,-0.6038327019124474,0.10000000000000002,90.0,0.0,-63.69230769230769,-1.1116404774240805,0.0,0.0,0.0,0.0,0.0
0.005052019062254741,-0.6041311754109323,0.10000000000000002,90.0,1.2722218725854067e-14,-65.07692307692308,-1.1358065747593866,0.0,0.0,0.0,0.0,0.0
-0.02414149931086787,-0.6036697673488571,0.10000000000000002,90.0,1.2722218725854067e-14,-67.84615384615385,-1.184138769429999,0.0,0.0,0.0,0.0,0.0
-0.11111183899835597,-0.593846915656218,0.10000000000000002,90.0,1.2722218725854067e-14,-76.15384615384615,-1.329135353441835,0.0,0.0,0.0,0.0,0.0
-0.11827903451000885,-0.5924610282502808,0.10000000000000002,89.99999999999999,1.2722218725854067e-14,-76.84615384615385,-1.3412184021094886,0.0,0.0,0.0,0.0,0.0
-0.14676470593913765,-0.5860547082744053,0.10000000000000002,90.0,0.0,-79.61538461538461,-1.3895505967801007,0.0,0.0,0.0,0.0,0.0
-0.1957502521764288,-0.5715608793233357,0.10000000000000002,89.99999999999999,0.0,-84.46153846153845,-1.474131937453672,0.0,0.0,0.0,0.0,0.0
-0.22313569796905264,-0.5614360696391564,0.10000000000000002,90.0,0.0,-87.23076923076923,-1.5224641321242842,0.0,0.0,0.0,0.0,0.0
-0.24999999999999972,-0.5500000000000002,0.10000000000000002,90.0,0.0,-89.99999999999997,-1.5707963267948961,0.0,0.0,0.0,0.0,0.0
-0.3329610409209111,-0.5041199710672681,0.10000000000000002,90.0,0.0,-98.99999999999994,-1.7278759594743858,0.0,0.0,0.0,0.0,0.0
-0.42878674854474813,-0.42560771171634443,0.10000000000000002,90.00000000000001,0.0,-110.76923076923073,-1.9332877868244878,0.0,0.0,0.0,0.0,0.0
-0.510524413547625,-0.3230554490669575,0.10000000000000002,90.0,0.0,-123.23076923076917,-2.1507826628422424,0.0,0.0,0.0,0.0,0.0
-0.5325837992287296,-0.2852270968878873,0.10000000000000002,90.0,0.0,-127.38461538461534,-2.223280954848161,0.0,0.0,0.0,0.0,0.0
-0.5359912500979611,-0.27877119617784196,0.10000000000000002,90.0,0.0,-128.07692307692307,-2.235364003515814,0.0,0.0,0.0,0.0,0.0
-0.5325837992287296,-0.2852270968878873,0.10000000000000002,90.0,0.0,-127.38461538461534,-2.223280954848161,0.0,0.0,0.0,0.0,0.0
-0.5065837459732067,-0.3292004075267124,0.10000000000000002,90.00000000000001,0.0,-122.5384615384615,-2.1386996141745898,0.0,0.0,0.0,0.0,0.0
-0.49008738683869,-0.3532907489046723,0.10000000000000002,90.00000000000001,0.0,-119.76923076923073,-2.0903674195039774,0.0,0.0,0.0,0.0,0.0
-0.4678620844035086,-0.38223692911282675,0.10000000000000002,90.00000000000001,0.0,-116.30769230769228,-2.0299521761657124,0.0,0.0,0.0,0.0,0.0
-0.4677909112734077,-0.3820929698887224,0.0867099401201275,90.0,1.384615384615363,-116.30769230769228,-2.0299521761657124,-0.024166097335305642,0.0,0.0,0.0,0.0
-0.4678442904715125,-0.3822009379931402,0.09335448494315059,90.0,0.6923076923076815,-116.30769230769228,-2.0299521761657124,-0.012083048667652821,0.0,0.0,0.0,0.0
-0.46273763200371715,-0.37187189120613223,0.21218369069685183,90.00000000000001,-11.769230769230765,-116.30769230769228,-2.0299521761657124,0.20541182735010194,0.0,0.0,0.0,0.0
-0.46211947132604053,-0.37062156075974023,0.2186813082222933,90.00000000000001,-12.461538461538458,-116.30769230769228,-2.0299521761657124,0.21749487601775477,0.0,0.0,0.0,0.0
-0.3625755555312484,-0.16927781120401822,0.5526411262415108,90.0,-55.384615384615344,-116.30769230769228,-2.0299521761657124,0.9666438934122435,0.0,0.0,0.0,0.0
-0.15440594538210983,0.2517790611957436,0.6270352060100415,-89.99999999999999,-73.38461538461542,63.69230769230768,-2.0299521761657124,1.8607894948185693,0.0,0.0,0.0,0.0
-0.12675948044748328,0.3076985301804037,0.6042357074241205,-90.0,-66.46153846153851,63.69230769230769,-2.0299521761657124,1.9816199814950994,0.0,0.0,0.0,0.0
-0.12406641725364559,0.3131456882202339,0.6015449152956496,-89.99999999999999,-65.76923076923077,63.69230769230768,-2.0299521761657124,1.9937030301627532,0.0,0.0,0.0,0.0
-0.12138795977490921,0.31856330382725995,0.5987808984678,-90.0,-65.07692307692308,63.69230769230769,-2.0299521761657124,2.0057860788304063,0.0,0.0,0.0,0.0
-0.12406641725364559,0.3131456882202339,0.6015449152956496,-89.99999999999999,-65.76923076923077,63.69230769230768,-2.0299521761657124,1.9937030301627532,0.0,0.0,0.0,0.0
-0.14598660133210156,0.2688085530164482,0.6209893224018179,-90.0,-71.30769230769232,63.69230769230769,-2.0299521761657124,1.8970386408215287,0.0,0.0,0.0,0.0
-0.14878218867952023,0.26315402321173204,0.6230810839623345,-89.99999999999999,-72.0,63.69230769230768,-2.0299521761657124,1.8849555921538759,0.0,0.0,0.0,0.0
-0.16863617204398093,0.22299611479211387,0.6355693925776333,-90.00000000000003,-76.84615384615385,63.69230769230772,-2.0299521761657124,1.8003742514803043,0.0,0.0,0.0,0.0
-0.17150818189914782,0.21718700804376814,0.6370425933560997,-90.00000000000001,-77.53846153846155,63.69230769230771,-2.0299521761657124,1.7882912028126514,0.0,0.0,0.0,0.0
-0.1657722607959846,0.2287888407911102,0.6340179995843287,-90.0,-76.15384615384619,63.69230769230769,-2.0299521761657124,1.812457300147957,0.0,0.0,0.0,0.0
-0.11344412112710806,0.3346310086833876,0.5900535883036023,-90.00000000000001,-63.000000000000014,63.69230769230771,-2.0299521761657124,2.0420352248333655,0.0,0.0,0.0,0.0
-0.06692299501232801,0.42872754779094874,0.5203736463002167,-90.0,-49.846153846153875,63.69230769230769,-2.0299521761657124,2.2716131495187732,0.0,0.0,0.0,0.0
-0.06027429730944477,0.44217561957386586,0.5072440675299279,-90.0,-47.769230769230774,63.69230769230769,-2.0299521761657124,2.3078622955217325,0.0,0.0,0.0,0.0
-0.062467038618737585,0.43774044386780997,0.5116809114941059,-89.99999999999999,-48.461538461538495,63.69230769230768,-2.0299521761657124,2.295779246854079,0.0,0.0,0.0,0.0
-0.10053255768130023,0.3607467443971072,0.5740833167840271,-90.0,-59.538461538461554,63.69230769230769,-2.0299521761657124,2.1024504681716305,0.0,0.0,0.0,0.0
-0.10308028266128222,0.3555935565180627,0.577417718449269,-89.99999999999997,-60.23076923076922,63.69230769230767,-2.0299521761657124,2.090367419503978,0.0,0.0,0.0,0.0
-0.2005809497438551,0.15838260959229963,0.6474323990947068,-89.99999999999996,-84.46153846153844,63.69230769230766,-2.0299521761657124,1.6674607161361212,0.0,0.0,0.0,0.0
-0.2388243161003744,0.08102918506228338,0.6489965548228247,89.99999999999997,-86.53846153846155,-116.30769230769224,-2.0299521761657124,1.5103810834566316,0.0,0.0,0.0,0.0
-0.24469931489041102,0.0691460450875629,0.6480338217125948,89.99999999999986,-85.15384615384615,-116.30769230769212,-2.0299521761657124,1.486214986121325,0.0,0.0,0.0,0.0
-0.2417631043953011,0.07508500806536071,0.6485552323303201,89.9999999999999,-85.84615384615381,-116.30769230769218,-2.0299521761657124,1.4982980347889776,0.0,0.0,0.0,0.0
-0.22999677650319336,0.09888431872521918,0.6498394077441061,90.00000000000003,-88.61538461538458,-116.30769230769234,-2.0299521761657124,1.54663022945959,0.0,0.0,0.0,0.0
-0.20938915254747745,0.1405665877373373,0.6489965548228247,-90.00000000000006,-86.53846153846155,63.69230769230776,-2.0299521761657124,1.6312115701331618,0.0,0.0,0.0,0.0
-0.206450364252551,0.1465107647342594,0.6485552323303202,-89.99999999999993,-85.84615384615385,63.692307692307615,-2.0299521761657124,1.6432946188008146,0.0,0.0,0.0,0.0
-0.2005809497438551,0.15838260959229963,0.6474323990947068,-89.99999999999996,-84.46153846153844,63.69230769230766,-2.0299521761657124,1.6674607161361212,0.0,0.0,0.0,0.0
-0.21821669214465877,0.12271145407440094,0.6498394077441061,-89.9999999999998,-88.61538461538464,63.69230769230749,-2.0299521761657124,1.5949624241302023,0.0,0.0,0.0,0.0
-0.3050110492574332,-0.0528442407346094,0.6188214972917586,90.0,-70.61538461538458,-116.30769230769228,-2.0299521761657124,1.2324709641006106,0.0,0.0,0.0,0.0
-0.3964677953156997,-0.23783037501023377,0.4889087296526011,90.00000000000001,-45.00000000000001,-116.30769230769228,-2.0299521761657124,0.7853981633974483,0.0,0.0,0.0,0.0
-0.4399413778371,-0.3257627618526729,0.35559774462407256,90.00000000000001,-27.69230769230767,-116.30769230769228,-2.0299521761657124,0.4833219467061218,0.0,0.0,0.0,0.0
-0.46273763200371715,-0.37187189120613223,0.21218369069685183,90.00000000000001,-11.769230769230765,-116.30769230769228,-2.0299521761657124,0.20541182735010194,0.0,0.0,0.0,0.0
-0.4678442904715125,-0.3822009379931402,0.09335448494315059,90.0,0.6923076923076815,-116.30769230769228,-2.0299521761657124,-0.012083048667652821,0.0,0.0,0.0,0.0
-0.4669906908093899,-0.3804743939324708,0.05353570985059794,90.0,4.846153846153885,-116.30769230769228,-2.0299521761657124,-0.08458134067357173,0.0,0.0,0.0,0.0
-0.466422178243386,-0.37932448486173737,0.04030672712044856,90.0,6.230769230769235,-116.30769230769228,-2.0299521761657124,-0.10874743800887739,0.0,0.0,0.0,0.0
-0.46571216028182955,-0.37788835812822225,0.027112603580674705,89.99999999999997,7.61538461538465,-116.30769230769234,-2.0299521761657124,-0.13291353534418401,0.0,0.0,0.0,0.0
-0.46530421312810427,-0.3770632187021124,0.020531022736928178,90.00000000000001,8.307692307692319,-116.30769230769228,-2.0299521761657124,-0.14499658401183685,0.0,0.0,0.0,0.0
-0.46571216028182955,-0.37788835812822225,0.027112603580674705,89.99999999999997,7.61538461538465,-116.30769230769234,-2.0299521761657124,-0.13291353534418401,0.0,0.0,0.0,0.0
-0.46486105155521584,-0.3761668523894961,0.18603895577212698,90.0,-8.999999999999975,-116.30769230769228,-2.0299521761657124,0.15707963267948966,0.0,0.0,0.0,0.0
-0.4638693490870735,-0.37416097295643186,0.1991402707976479,90.00000000000001,-10.38461538461535,-116.30769230769228,-2.0299521761657124,0.1812457300147953,0.0,0.0,0.0,0.0
-0.45202194588980527,-0.3501976743139123,0.29503268787339465,90.00000000000001,-20.769230769230763,-116.30769230769228,-2.0299521761657124,0.3624914600295916,0.0,0.0,0.0,0.0
-0.45304970338514455,-0.3522764808998637,0.28880478613488725,90.00000000000001,-20.076923076923094,-116.30769230769228,-2.0299521761657124,0.3504084113619388,0.0,0.0,0.0,0.0
-0.45593184839891937,-0.35810608765386204,0.2699593469062211,90.00000000000001,-17.999999999999986,-116.30769230769228,-2.0299521761657124,0.3141592653589793,0.0,0.0,0.0,0.0
-0.456825053367999,-0.35991273988529543,0.2636266796203618,90.0,-17.307692307692317,-116.30769230769228,-2.0299521761657124,0.3020762166913265,0.0,0.0,0.0,0.0
-0.46211947132604053,-0.37062156075974023,0.2186813082222933,90.00000000000001,-12.461538461538458,-116.30769230769228,-2.0299521761657124,0.21749487601775477,0.0,0.0,0.0,0.0
-0.46608483345680546,-0.3786421501988814,0.1662951741404275,90.00000000000001,-6.923076923076905,-116.30769230769228,-2.0299521761657124,0.12083048667653021,0.0,0.0,0.0,0.0
-0.4667241453898097,-0.3799352624970971,0.1530826565029834,90.0,-5.538461538461541,-116.30769230769228,-2.0299521761657124,0.09666438934122455,0.0,0.0,0.0,0.0
-0.4669906908093899,-0.3804743939324708,0.14646429014940207,90.00000000000001,-4.8461538461538725,-116.30769230769228,-2.0299521761657124,0.08458134067357173,0.0,0.0,0.0,0.0
-0.46741736598451217,-0.3813374138259073,0.13320817358225726,90.0,-3.4615384615384457,-116.30769230769228,-2.0299521761657124,0.060415243338265104,0.0,0.0,0.0,0.0
-0.46770195460246594,-0.38191304056273184,0.11993266437689593,90.00000000000001,-2.0769230769230953,-116.30769230769228,-2.0299521761657124,0.036249146002959455,0.0,0.0,0.0,0.0
-0.4677909112734077,-0.3820929698887224,0.11329005987987253,90.00000000000001,-1.384615384615363,-116.30769230769228,-2.0299521761657124,0.024166097335305642,0.0,0.0,0.0,0.0
-0.4678442904715125,-0.3822009379931402,0.10664551505684945,90.00000000000001,-0.6923076923076689,-116.30769230769228,-2.0299521761657124,0.012083048667652821,0.0,0.0,0.0,0.0
-0.4678620844035086,-0.38223692911282675,0.10000000000000002,90.00000000000001,0.0,-116.30769230769228,-2.0299521761657124,0.0,0.0,0.0,0.0,0.0
-0.43894582516802017,-0.4151223465046971,0.10000000000000002,90.0,0.0,-112.15384615384612,-1.957453884159794,0.0,0.0,0.0,0.0,0.0
-0.4439296039604075,-0.4097883682189573,0.10000000000000002,90.0,0.0,-112.84615384615384,-1.9695369328274472,0.0,0.0,0.0,0.0,0.0
-0.448848569790278,-0.4043945615326966,0.10000000000000002,90.0,0.0,-113.5384615384615,-1.9816199814950999,0.0,0.0,0.0,0.0,0.0
-0.4130805287827329,-0.4408678676662406,0.10000000000000002,90.0,-1.2722218725854067e-14,-108.69230769230766,-1.8970386408215287,0.0,0.0,0.0,0.0,0.0
-0.16790762259969091,-0.5803507820903834,0.10000000000000002,90.0,0.0,-81.6923076923077,-1.4257997427830598,0.0,0.0,0.0,0.0,0.0
-0.16088312937665744,-0.5823372035873835,0.10000000000000002,90.0,1.2722218725854067e-14,-81.0,-1.413716694115407,0.0,0.0,0.0,0.0,0.0
0.33529730329030316,-0.5025691180387534,0.10000000000000002,90.0,0.0,-31.84615384615386,-0.5558202387120407,0.0,0.0,0.0,0.0,0.0
0.5963583988886,-0.09672983032666513,0.10000000000000002,90.0,0.0,15.230769230769223,0.26582707068836703,0.0,0.0,0.0,0.0,0.0
0.5393204471618781,0.2722745953501939,0.10000000000000002,90.0,0.0,51.23076923076922,0.8941456014063257,0.0,0.0,0.0,0.0,0.0
0.4769617510373751,0.37082002109832335,0.10000000000000002,90.0,1.2722218725854067e-14,62.30769230769231,1.0874743800887747,0.0,0.0,0.0,0.0,0.0
0.4183772725351267,0.43584453400962636,0.10000000000000002,90.0,0.0,70.61538461538458,1.2324709641006106,0.0,0.0,0.0,0.0,0.0
0.37435906971467003,0.47418908351243894,0.10000000000000002,90.0,-1.2722218725854067e-14,76.15384615384615,1.329135353441835,0.0,0.0,0.0,0.0,0.0
0.33296104092091144,0.5041199710672679,0.10000000000000002,90.0,0.0,81.0,1.413716694115407,0.0,0.0,0.0,0.0,0.0
0.25662726527075264,0.5469391618083812,0.10000000000000002,89.99999999999999,0.0,89.30769230769226,1.5587132781272428,0.0,0.0,0.0,0.0,0.0
0.10392842134834736,0.5951461024286728,0.10000000000000002,89.99999999999999,0.0,104.53846153846149,1.8245403488156098,0.0,0.0,0.0,0.0,0.0
-0.16358428686843154,0.5815841994842592,0.10000000000000002,90.0,0.0,130.15384615384613,2.2716131495187732,0.0,0.0,0.0,0.0,0.0
-0.35329074890467194,0.4900873868386902,0.10000000000000002,90.0,0.0,150.23076923076923,2.622021560880712,0.0,0.0,0.0,0.0,0.0
-0.4203957176382128,0.4338979610362925,0.10000000000000002,90.0,1.2722218725854067e-14,158.5384615384615,2.767018144892548,0.0,0.0,0.0,0.0,0.0
-0.4256077117163441,0.4287867485447484,0.10000000000000002,90.0,1.2722218725854067e-14,159.23076923076923,2.7791011935602015,0.0,0.0,0.0,0.0,0.0
-0.4203957176382128,0.4338979610362925,0.10000000000000002,90.0,1.2722218725854067e-14,158.5384615384615,2.767018144892548,0.0,0.0,0.0,0.0,0.0
-0.2916413549298728,0.5290985920361799,0.10000000000000002,90.00000000000001,0.0,143.3076923076923,2.5011910742041805,0.0,0.0,0.0,0.0,0.0
-0.27877119617784174,0.5359912500979613,0.10000000000000002,90.00000000000001,0.0,141.92307692307693,2.4770249768688752,0.0,0.0,0.0,0.0,0.0
-0.012351219037377188,0.6040260320452181,0.10000000000000002,90.0,0.0,115.61538461538458,2.017869127498059,0.0,0.0,0.0,0.0,0.0
0.3268455771258347,0.5081062573057727,0.10000000000000002,90.0,0.0,81.6923076923077,1.4257997427830598,0.0,0.0,0.0,0.0,0.0
0.5919056599793393,0.12102764016712333,0.10000000000000002,90.0,0.0,36.0,0.6283185307179586,0.0,0.0,0.0,0.0,0.0
0.5233039188660779,-0.3019155651823956,0.10000000000000002,90.0,0.0,-5.538461538461548,-0.09666438934122455,0.0,0.0,0.0,0.0,0.0
0.27877119617784196,-0.5359912500979612,0.10000000000000002,90.0,0.0,-38.076923076923066,-0.6645676767209175,0.0,0.0,0.0,0.0,0.0
0.10668964422872151,-0.5946573129243,0.10000000000000002,90.0,1.2722218725854067e-14,-55.38461538461539,-0.9666438934122441,0.0,0.0,0.0,0.0,0.0
-0.009547527868013023,-0.6040768533155442,0.10000000000000002,90.0,1.2722218725854067e-14,-66.46153846153847,-1.1599726720946928,0.0,0.0,0.0,0.0,0.0
-0.24333623515705294,-0.5529805391327902,0.10000000000000002,89.99999999999999,0.0,-89.30769230769229,-1.5587132781272433,0.0,0.0,0.0,0.0,0.0
-0.3627915779296113,-0.4830965441641481,0.10000000000000002,90.0,0.0,-102.46153846153844,-1.7882912028126514,0.0,0.0,0.0,0.0,0.0
-0.4236129339216658,-0.43075756779687396,0.10000000000000002,90.0,0.0,-110.07692307692305,-1.921204738156835,0.0,0.0,0.0,0.0,0.0
-0.48578288544006265,-0.35918656463393356,0.10000000000000002,90.0,0.0,-119.07692307692305,-2.0782843708363243,0.0,0.0,0.0,0.0,0.0
-0.5255361373545969,-0.2980130338331031,0.10000000000000002,90.00000000000001,0.0,-125.99999999999994,-2.1991148575128547,0.0,0.0,0.0,0.0,0.0
-0.5457421471413558,-0.2591630931161741,0.10000000000000002,90.0,0.0,-130.1538461538461,-2.2716131495187732,0.0,0.0,0.0,0.0,0.0
-0.5682072697215008,-0.2052815107008851,0.10000000000000002,90.00000000000001,0.0,-135.69230769230768,-2.368277538859998,0.0,0.0,0.0,0.0,0.0
-0.5774615760543043,-0.17758977498966258,0.10000000000000002,90.0,0.0,-138.4615384615384,-2.4166097335306094,0.0,0.0,0.0,0.0,0.0
-0.5815841994842592,-0.16358428686843215,0.10000000000000002,90.0,1.2722218725854067e-14,-139.84615384615378,-2.4407758308659155,0.0,0.0,0.0,0.0,0.0
-0.5810822637376807,-0.16316081087706577,0.08189129995955953,90.00000000000001,4.15384615384614,-139.84615384615378,-2.4407758308659155,0.0,-0.07249829200591792,0.0,0.0,0.0
-0.5814586743170937,-0.1634783830849915,0.09093969801050188,90.00000000000001,2.0769230769230953,-139.84615384615378,-2.4407758308659155,0.0,-0.036249146002959455,0.0,0.0,0.0
-0.5788567542998246,-0.1612831804793193,0.1420892603367596,90.0,-9.692307692307669,-139.84615384615378,-2.4407758308659155,0.0,0.1691626813471425,0.0,0.0,0.0
-0.5515906500879361,-0.1382791593659861,0.23446640986546965,90.0,-32.538461538461554,-139.84615384615378,-2.4407758308659155,0.0,0.5679032873796935,0.0,0.0,0.0
-0.5009426217858667,-0.09554814420682381,0.30401500045405117,90.0,-54.69230769230768,-139.84615384615378,-2.4407758308659155,0.0,0.9545608447445908,0.0,0.0,0.0
-0.4971424776029398,-0.09234201705574949,0.3074468939337487,89.99999999999999,-56.07692307692303,-139.84615384615378,-2.4407758308659155,0.0,0.9787269420798964,0.0,0.0,0.0
-0.4668154267099239,-0.06675551912313007,0.3291980488291456,90.00000000000001,-66.46153846153845,-139.84615384615378,-2.4407758308659155,0.0,1.1599726720946928,0.0,0.0,0.0
-0.45609911760106575,-0.05771432280548042,0.3348081477867788,90.0,-69.9230769230769,-139.84615384615378,-2.4407758308659155,0.0,1.2203879154329578,0.0,0.0,0.0
-0.4362334504447604,-0.04095394430979332,0.342735454356513,89.99999999999999,-76.15384615384613,-139.84615384615378,-2.4407758308659155,0.0,1.329135353441835,0.0,0.0,0.0
-0.3974302005912634,-0.008216198867355307,0.3498357679113603,89.9999999999998,-87.9230769230769,-139.84615384615358,-2.4407758308659155,0.0,1.534547180791937,0.0,0.0,0.0
-0.3881965095163998,-0.00042586612346651176,0.34998175021390265,-89.99999999999876,-89.30769230769232,40.15384615384496,-2.4407758308659155,0.0,1.5828793754625494,0.0,0.0,0.0
-0.38588808675998704,0.0015217170521257262,0.34992700352004824,-89.99999999999966,-88.61538461538464,40.15384615384585,-2.4407758308659155,0.0,1.5949624241302023,0.0,0.0,0.0
-0.40204232803849466,-0.01210738465425737,0.3495438885558294,89.99999999999996,-86.53846153846155,-139.84615384615373,-2.4407758308659155,0.0,1.5103810834566316,0.0,0.0,0.0
-0.4604165734866981,-0.061356898421606215,0.33266584586307557,90.00000000000001,-68.53846153846155,-139.84615384615378,-2.4407758308659155,0.0,1.1962218180976523,0.0,0.0,0.0
-0.5607578427343182,-0.14601338833938735,0.2134976249348867,90.00000000000001,-27.0,-139.84615384615378,-2.4407758308659155,0.0,0.47123889803846897,0.0,0.0,0.0
-0.5806921732406213,-0.1628316971187991,0.0758715197713712,90.00000000000001,5.538461538461554,-139.84615384615378,-2.4407758308659155,0.0,-0.09666438934122455,0.0,0.0,0.0
-0.580455462295585,-0.1626319874890311,0.07286669414565845,90.0,6.230769230769223,-139.84615384615378,-2.4407758308659155,0.0,-0.10874743800887739,0.0,0.0,0.0
-0.5806921732406213,-0.1628316971187991,0.0758715197713712,90.00000000000001,5.538461538461554,-139.84615384615378,-2.4407758308659155,0.0,-0.09666438934122455,0.0,0.0,0.0
-0.5707522814101728,-0.1544455529247126,0.182976963282132,90.00000000000001,-19.38461538461535,-139.84615384615378,-2.4407758308659155,0.0,0.338325362694285,0.0,0.0,0.0
-0.4952189129545274,-0.09071913314681004,0.30911753450255675,89.99999999999999,-56.769230769230774,-139.84615384615378,-2.4407758308659155,0.0,0.9908099907475503,0.0,0.0,0.0
